,Наименование,Марка стали,"Цена за 1шт., руб. с НДС",Поставщик,Поставщик.1,Город,Размер,Подраздел,Раздел
7,Кран шаровый 100 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.100/080.16.02 С/П,ст20,6 404.00,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
8,Кран шаровый 100 25кгс/см2 (2.5МПа) фланцевый LD КШ.Ц.Ф.100/080.25.02 С/П,ст20,7 449.00,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
9,Кран шаровый 100 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф 100/080.016.03 С/П,09Г2С,9 320.08,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
10,Кран шаровый 100 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф 100/080.016.03 С/П,09Г2С,9 320.08,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
11,Кран шаровый 100 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.100.025.02,ст20,9 482.00,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
12,Кран шаровый 100 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.100.025.02,ст20,9 482.00,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
13,Кран шаровый 100 16кгс/см2 (1.6МПа) фланц. ГАЗ LD,ст20,9 540.00,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
14,Кран шаровый 100 16кгс/см2 (1.6МПа) фланц. ГАЗ LD,ст20,9 540.00,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
15,Кран шаровый 100 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.100.16.02,ст20,14 260.00,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
16,Кран шаровый 100 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.100.16.02,ст20,14 260.00,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
17,Кран шаровый 100 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.100.16.02,ст20,14 260.00,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
18,Кран шаровый 100 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.100.16.02,ст20,14 260.00,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
19,Кран шаровый 100 25кгс/см2 (2.5МПа) фланцевый Naval,,18 791.27,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
20,Кран шаровый 100 25кгс/см2 (2.5МПа) LD REGULA КШ.Ц.П. 100/080.025.02 привар,,20 208.10,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
21,Кран шаровый 100 16кгс/см2 (1.6МПа) фланцевый Naval,,24 665.60,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
22,Кран шаровый 100 (80) 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
23,Кран шаровый 100 (80) 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
24,Кран шаровый 100 (80) 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
25,Кран шаровый 100 (80) 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
26,Кран шаровый 100 (80) 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
27,Кран шаровый 100 (80) 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
28,Кран шаровый 100 (80) 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
29,Кран шаровый 100 (80) 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
30,Кран шаровый 100 (80) 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
31,Кран шаровый 100 (80) 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
32,Кран шаровый 100 (80) 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
33,Кран шаровый 100 (80) 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
34,Кран шаровый 100 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
35,Кран шаровый 100 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
36,Кран шаровый 100 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
37,Кран шаровый 100 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
38,Кран шаровый 100 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
39,Кран шаровый 100 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
40,Кран шаровый 100 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
41,Кран шаровый 100 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
42,Кран шаровый 100 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
43,Кран шаровый 100 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
44,Кран шаровый 100 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
45,Кран шаровый 100 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,100,Кран шаровый,Металлопрокат
0,Кран шаровый 125 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.125/100.25.02 С/П,ст20,9 957.00,Армасети Мск (495) 137-58-03,,Москва,125,Кран шаровый,Металлопрокат
1,Кран шаровый 125 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.125/100.25.02 С/П,ст20,9 957.00,Армасети Екб (343) 226-09-76,,Екатеринбург,125,Кран шаровый,Металлопрокат
2,Кран шаровый 125 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.125/100.25.02 С/П,ст20,9 957.00,Армасети Нск (383) 209-56-40,,Новосибирск,125,Кран шаровый,Металлопрокат
3,Кран шаровый 125 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.125.025.02,ст20,12 272.00,Армасети Екб (343) 226-09-76,,Екатеринбург,125,Кран шаровый,Металлопрокат
4,Кран шаровый 125 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.125.025.02,ст20,12 272.00,Армасети Нск (383) 209-56-40,,Новосибирск,125,Кран шаровый,Металлопрокат
5,Кран шаровый 125 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.125/100.16.02 С/П,ст20,14 502.00,Армасети Мск (495) 137-58-03,,Москва,125,Кран шаровый,Металлопрокат
6,Кран шаровый 125 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.125/100.16.02 С/П,ст20,14 502.00,Армасети Екб (343) 226-09-76,,Екатеринбург,125,Кран шаровый,Металлопрокат
7,Кран шаровый 125 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.125/100.16.02 С/П,ст20,14 502.00,Армасети Нск (383) 209-56-40,,Новосибирск,125,Кран шаровый,Металлопрокат
8,Кран шаровый 125 25кгс/см2 (2.5МПа) фланцевый LD КШ.Ц.Ф.125/100.25.02 С/П,ст20,15 467.00,Армасети Нск (383) 209-56-40,,Новосибирск,125,Кран шаровый,Металлопрокат
9,Кран шаровый 125 25кгс/см2 (2.5МПа) фланц. LD КШ.Ц.Ф.125.25.02,ст20,18 249.00,Армасети Нск (383) 209-56-40,,Новосибирск,125,Кран шаровый,Металлопрокат
10,Кран шаровый 125 (100) 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
11,Кран шаровый 125 (100) 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
12,Кран шаровый 125 (100) 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
13,Кран шаровый 125 (100) 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
14,Кран шаровый 125 (100) 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
15,Кран шаровый 125 (100) 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
16,Кран шаровый 125 (100) 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
17,Кран шаровый 125 (100) 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
18,Кран шаровый 125 (100) 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
19,Кран шаровый 125 (100) 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
20,Кран шаровый 125 (100) 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
21,Кран шаровый 125 (100) 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
22,Кран шаровый 125 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
23,Кран шаровый 125 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
24,Кран шаровый 125 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
25,Кран шаровый 125 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
26,Кран шаровый 125 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
27,Кран шаровый 125 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
28,Кран шаровый 125 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
29,Кран шаровый 125 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
30,Кран шаровый 125 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
31,Кран шаровый 125 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
32,Кран шаровый 125 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
33,Кран шаровый 125 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,125,Кран шаровый,Металлопрокат
0,Кран шаровый 150 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.150/125.25.02 С/П,ст20,11 518.00,Армасети Мск (495) 137-58-03,,Москва,150,Кран шаровый,Металлопрокат
1,Кран шаровый 150 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.150/125.25.02 С/П,ст20,11 518.00,Армасети Екб (343) 226-09-76,,Екатеринбург,150,Кран шаровый,Металлопрокат
2,Кран шаровый 150 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.150/125.25.02 С/П,ст20,11 518.00,Армасети Нск (383) 209-56-40,,Новосибирск,150,Кран шаровый,Металлопрокат
3,Кран шаровый 150 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.150/125.16.02 С/П,ст20,18 159.00,Армасети Нск (383) 209-56-40,,Новосибирск,150,Кран шаровый,Металлопрокат
4,Кран шаровый 150 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.150.025.02,ст20,20 451.00,Армасети Екб (343) 226-09-76,,Екатеринбург,150,Кран шаровый,Металлопрокат
5,Кран шаровый 150 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.150.025.02,ст20,20 451.00,Армасети Нск (383) 209-56-40,,Новосибирск,150,Кран шаровый,Металлопрокат
6,Кран шаровый 150 25кгс/см2 (2.5МПа) фланцевый LD КШ.Ц.Ф.150/125.25.02 С/П,ст20,21 313.00,Армасети Нск (383) 209-56-40,,Новосибирск,150,Кран шаровый,Металлопрокат
7,Кран шаровый 150 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.150.16.02,ст20,26 270.00,Армасети Екб (343) 226-09-76,,Екатеринбург,150,Кран шаровый,Металлопрокат
8,Кран шаровый 150 25кгс/см2 (2.5МПа) фланц. LD КШ.Ц.Ф.150.25.02,ст20,30 822.00,Армасети Екб (343) 226-09-76,,Екатеринбург,150,Кран шаровый,Металлопрокат
9,Кран шаровый 150 25кгс/см2 (2.5МПа) фланц. LD КШ.Ц.Ф.150.25.02,ст20,30 822.00,Армасети Нск (383) 209-56-40,,Новосибирск,150,Кран шаровый,Металлопрокат
10,Кран шаровый 150 25кгс/см2 (2.5МПа) привар Naval,,40 683.50,Армасети Нск (383) 209-56-40,,Новосибирск,150,Кран шаровый,Металлопрокат
11,Кран шаровый 150 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
12,Кран шаровый 150 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
13,Кран шаровый 150 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
14,Кран шаровый 150 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
15,Кран шаровый 150 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
16,Кран шаровый 150 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
17,Кран шаровый 150 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
18,Кран шаровый 150 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
19,Кран шаровый 150 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
20,Кран шаровый 150 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
21,Кран шаровый 150 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
22,Кран шаровый 150 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,150,Кран шаровый,Металлопрокат
0,Кран шаровый 200 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.200/150.25.02 С/П,ст20,23 426.00,Армасети Мск (495) 137-58-03,,Москва,200,Кран шаровый,Металлопрокат
1,Кран шаровый 200 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.200/150.25.02 С/П,ст20,23 426.00,Армасети Екб (343) 226-09-76,,Екатеринбург,200,Кран шаровый,Металлопрокат
2,Кран шаровый 200 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.200/150.16.02 С/П,ст20,34 078.00,Армасети Мск (495) 137-58-03,,Москва,200,Кран шаровый,Металлопрокат
3,Кран шаровый 200 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.200/150.16.02 С/П,ст20,34 078.00,Армасети Екб (343) 226-09-76,,Екатеринбург,200,Кран шаровый,Металлопрокат
4,Кран шаровый 200 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.200/150.16.02 С/П,ст20,34 078.00,Армасети Нск (383) 209-56-40,,Новосибирск,200,Кран шаровый,Металлопрокат
5,Кран шаровый 200 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.200.025.02,ст20,39 934.00,Армасети Нск (383) 209-56-40,,Новосибирск,200,Кран шаровый,Металлопрокат
6,Кран шаровый 200 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.200.16.02,ст20,55 400.00,Армасети Екб (343) 226-09-76,,Екатеринбург,200,Кран шаровый,Металлопрокат
0,Кран шаровый 250 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.250/200.25.02 С/П,ст20,42 880.00,Армасети Екб (343) 226-09-76,,Екатеринбург,250,Кран шаровый,Металлопрокат
1,Кран шаровый 250 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.250/200.25.02 С/П,ст20,42 880.00,Армасети Нск (383) 209-56-40,,Новосибирск,250,Кран шаровый,Металлопрокат
2,Кран шаровый 250 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.250/200.16.02 С/П,ст20,60 871.00,Армасети Екб (343) 226-09-76,,Екатеринбург,250,Кран шаровый,Металлопрокат
0,Кран шаровый 300 16кгс/см2 (1.6МПа) привар LD КШ.Ц.П.300/250.16.02 С/П,ст20,148 242.00,Армасети Екб (343) 226-09-76,,Екатеринбург,300,Кран шаровый,Металлопрокат
